Geneid sorted_2.bam sorted_3.bam ERR1755086-sort.bam ERR1755087-sort.bam ERR1755084_sorted.bam ERR1755085_sorted.bam
Tmem126a 896 794 780 817 843 917
Tmem126b 244 188 236 202 197 224
Dlg2 906 787 39 31 860 36
Ccdc90b 155 128 72 72 138 74
Ankrd42 5 1 1 5 0 0
Pcf11 6698 5508 4095 4004 6140 4796
4632427E13Rik 24 22 24 20 22 26
Rab30 10 11 71 72 18 76
4632434I11Rik 515 442 394 432 483 469
Prcp 322 292 309 365 271 415
Fam181b 0 0 0 0 0 0
Tenm4 13 5 3 14 9 8
Mir708 0 0 0 0 0 0
Gm15412 0 0 0 0 0 0
Gm15413 0 1 0 0 0 0
Nars2 271 216 143 126 240 162
Gab2 65 55 87 75 66 94
Usp35 188 210 131 127 192 129
Kctd21 71 61 33 36 69 32
Alg8 556 477 381 517 538 491
Ndufc2 842 798 847 910 865 1003
Thrsp 0 0 0 2 0 0
Kctd14 1 6 6 12 0 15
Ints4 1233 1193 1138 1258 1294 1379
Aamdc 217 206 154 177 176 193
Rsf1 3601 2898 2390 2383 3137 2870
Clns1a 1385 1138 1268 1180 1254 1429
Aqp11 8 3 2 0 5 4
Pak1 64 56 224 235 59 243
Gdpd4 0 0 0 0 0 0
Myo7a 200 177 118 155 179 145
Capn5 63 52 53 59 65 52
Omp 0 5 2 5 0 10
Gm16938 8 7 5 2 5 0
B3gnt6 3 2 6 7 2 6
Acer3 218 190 300 302 219 362
Tsku 0 1 3 0 1 1
Gucy2d 0 0 0 0 0 1
Lrrc32 1306 1325 61 77 1419 75
2210018M11Rik 2872 2820 2266 2430 3032 2745
Prkrir 2796 2386 2067 1912 2675 2204
Wnt11 2 6 5 4 1 4
Uvrag 1813 1667 1419 1471 1739 1637
Dgat2 81 59 29 39 62 25
Mogat2 0 0 0 0 0 0
Map6 882 908 153 174 877 197
Serpinh1 5 7 15 17 8 10
Gdpd5 650 771 303 357 701 340
Klhl35 15 10 10 8 1 4
Rps3 33479 34792 28678 30464 35008 33489
Snord15b 28 20 17 23 25 24
Snord15a 2 2 6 3 2 4
Arrb1 1212 1259 272 345 1272 387
Mir326 0 0 0 0 0 0
Gm4980 25 45 9 7 40 7
Mir3965 0 0 0 0 0 0
Slco2b1 10 5 2 2 6 7
Olfr520 0 0 0 0 0 0
Olfr521 0 0 0 0 0 0
Neu3 411 368 127 139 390 171
Spcs2 4048 3464 2975 3195 3580 3597
Xrra1 11 8 2 4 1 2
Rnf169 1576 1346 1196 1292 1499 1425
Chrdl2 0 0 0 0 0 0
Pold3 1982 1769 1754 1881 1843 2030
Lipt2 10 8 7 9 10 4
Kcne3 0 0 1 0 0 0
Pgm2l1 1351 1064 2218 2196 1172 2473
Gpx2-ps1 13 20 40 22 17 18
P4ha3 0 2 1 0 1 0
Ppme1 1234 1317 1132 1244 1209 1280
C2cd3 3938 3710 3443 3761 3739 4059
Ucp3 5 8 3 4 4 0
Ucp2 19771 21136 15007 16653 20342 17512
Dnajb13 214 197 171 212 129 160
Coa4 175 152 177 176 142 213
Mrpl48 420 389 392 377 405 501
Rab6a 2388 2176 2258 2361 2336 2660
Plekhb1 5 2 2 1 0 0
Fam168a 1684 1506 1064 1147 1578 1238
Relt 652 799 764 830 784 907
Arhgef17 6 8 7 5 8 13
Mir3102 0 0 0 0 0 0
P2ry6 5 10 56 70 8 83
P2ry2 4 0 0 0 0 1
Fchsd2 2094 1851 1339 1396 2027 1687
Atg16l2 2151 2064 1812 1887 2018 1831
Stard10 510 487 1312 1444 481 1577
Arap1 3379 3322 3148 3569 3246 3575
Pde2a 6038 5981 7884 8594 5894 9225
Mir139 0 0 0 0 0 0
Art2a-ps 514 454 391 397 87 12
Art2b 1089 821 504 474 936 578
Clpb 581 633 516 554 678 530
Phox2a 0 0 0 1 0 0
Inppl1 1277 1357 598 632 1234 648
Folr2 13 13 5 2 0 0
Folr1 0 0 0 0 1 0
Anapc15 429 436 434 499 425 560
Tomt 35 45 34 48 0 0
Lamtor1 1176 1287 1234 1460 1256 1518
Lrrc51 43 33 42 34 11 8
Numa1 12194 11864 8582 9287 12189 9396
Il18bp 219 204 132 142 183 131
Rnf121 617 616 506 533 530 600
Trpc2 794 870 740 868 807 867
Art5 4 1 1 0 2 2
Art1 2 0 1 0 0 0
Chrna10 0 1 0 0 0 0
Nup98 2604 2411 2073 2196 2545 2516
Pgap2 347 315 308 339 332 365
Rhog 5679 5806 5368 6090 5945 6258
Stim1 4246 3960 3855 4173 4084 4260
Rrm1 4697 3984 4692 4768 4467 5571
Olfr543 14 9 16 12 0 0
Olfr544 0 0 0 0 0 0
Olfr545 0 0 0 0 0 0
Olfr547 0 0 0 0 0 0
Olfr549 0 0 0 0 0 0
Trim21 1853 1728 1361 1380 1766 1596
Olfr550 0 0 0 0 0 0
Olfr551 0 0 0 0 0 0
Olfr552 0 0 0 0 0 0
Olfr553 0 0 0 0 0 0
Olfr554 0 0 0 0 0 0
Olfr555 0 0 0 0 0 0
Olfr556 0 0 0 0 0 0
Trim68 405 425 246 273 391 303
Olfr557 0 0 0 0 0 0
Olfr558 0 0 0 0 0 0
Olfr33 0 0 0 0 0 0
Olfr559 0 0 0 0 0 0
Olfr78 0 0 0 0 0 0
Olfr560 0 0 0 0 0 0
Olfr561 0 0 0 0 0 0
Olfr564 0 0 0 0 0 0
Olfr566 0 0 0 0 0 0
Olfr568 0 0 0 0 0 0
Olfr569 0 0 0 0 0 0
Olfr570 0 0 0 0 0 0
Olfr571 0 0 0 0 0 0
Olfr572 0 0 0 0 0 0
Olfr574 0 0 0 0 0 0
Olfr575 0 0 0 0 0 0
Olfr576 0 0 0 0 0 0
Olfr577 0 0 0 0 0 0
Olfr578 0 0 0 0 0 0
Olfr582 0 0 0 0 0 0
Olfr583 0 0 0 0 0 0
Olfr584 0 0 0 0 0 0
Olfr585 0 0 0 0 0 0
Olfr586 0 0 0 0 0 0
Olfr589 0 0 0 0 0 0
Olfr591 0 0 0 0 0 0
Olfr592 0 0 0 0 0 0
Olfr593 0 0 0 0 0 0
Olfr594 0 0 0 0 0 0
Usp17ld 0 0 0 0 0 0
Olfr596 0 0 0 0 0 0
Olfr597 0 0 0 0 0 0
Olfr598 0 0 0 0 0 0
Olfr599 0 0 0 0 0 0
Olfr600 0 0 0 0 0 0
Olfr601 0 0 0 0 0 0
Olfr603 0 0 0 0 0 0
Usp17lc 0 0 0 0 0 0
Olfr605 0 0 0 0 0 0
Olfr606 0 0 0 0 0 0
Olfr608 0 0 0 0 0 0
Olfr609 0 0 0 0 0 0
Olfr610 0 0 0 0 0 0
Olfr611 0 0 0 0 0 0
Olfr612 0 0 0 0 0 0
Olfr613 0 0 0 1 0 0
Olfr615 0 0 0 0 0 0
Olfr616 0 0 0 0 0 0
Olfr617 0 0 0 0 0 0
Olfr618 0 0 0 0 0 0
Olfr619 0 0 0 0 0 0
Olfr620 0 0 0 0 0 0
Olfr622 0 0 0 0 0 0
Olfr623 0 0 0 0 0 0
Olfr624 0 0 0 0 0 0
Olfr243 0 0 0 0 0 0
Olfr628 0 0 0 0 0 0
Olfr629 0 0 0 0 0 0
Olfr630 0 0 0 0 0 0
Olfr69 0 0 0 0 0 0
Olfr68 0 0 0 0 0 0
Olfr67 0 0 0 0 0 0
Hbb-b2 0 0 0 0 0 0
Hbb-b1 0 0 0 0 0 0
Beta-s 55 59 303 348 54 456
Hbb-bh2 0 0 0 0 0 0
Hbb-bh1 0 0 0 0 0 0
Hbb-y 0 0 0 0 0 0
Olfr66 0 0 0 0 0 0
Olfr64 0 0 0 0 0 0
Olfr65 0 0 0 0 0 0
Olfr631 0 0 0 0 0 0
Olfr632 0 0 0 0 0 0
Olfr633 0 0 0 0 0 0
Olfr635 0 0 0 0 0 0
Olfr638 0 0 0 0 0 0
Olfr639 0 0 0 0 0 0
Olfr640 0 0 0 0 0 0
Olfr641 0 0 0 0 0 0
Olfr642 0 0 0 0 0 0
Olfr643 0 0 0 0 0 0
Olfr644 0 0 0 0 0 0
Olfr645 0 0 0 0 0 0
Olfr646 0 0 0 0 0 0
4931431F19Rik 0 0 0 0 0 0
Ubqln3 0 0 0 0 0 0
Ubqlnl 0 0 0 0 0 0
E030002O03Rik 0 0 0 0 0 0
Olfr648 0 0 0 0 0 0
Olfr649 0 0 0 0 0 0
Trim6 3 11 9 3 6 8
Trim34a 771 759 679 698 856 845
Trim12a 2542 2234 1851 1973 2484 2365
Gm15133 56 47 25 31 62 31
Trim34b 17 14 5 5 12 15
Trim12c 1479 1271 1259 1180 1482 1448
Trim30b 20 10 30 33 8 51
Trim30a 5065 4352 3980 3983 4588 4758
Trim30d 1121 915 484 491 986 594
Trim30e-ps1 0 0 0 0 1 0
Olfr651 0 0 0 0 0 0
Olfr652 0 0 0 0 0 0
Olfr653 0 0 0 0 0 0
Olfr654 0 0 0 0 0 0
Olfr655 0 0 0 0 0 0
Olfr656 0 0 0 0 0 0
Olfr657 0 0 0 0 0 0
Olfr658 0 1 0 0 2 0
Olfr659 0 0 0 0 0 0
Olfr661 0 0 0 0 0 0
Olfr663 0 0 0 0 0 0
Usp17le 0 0 0 0 0 0
Usp17lb 0 0 0 0 0 0
Usp17la 0 0 0 0 0 0
Olfr665 0 0 0 0 0 0
Olfr666 0 0 0 0 0 0
Olfr667 0 0 0 0 0 0
Olfr668 0 0 0 0 0 0
Olfr669 0 0 0 0 0 0
Olfr670 0 0 0 0 0 0
Olfr671 0 0 0 0 0 0
Olfr672 0 0 0 0 0 0
Olfr675 0 0 0 0 0 0
Olfr676 0 0 0 0 0 0
Olfr677 0 0 0 0 0 0
Olfr678 0 0 0 0 0 0
Olfr679 0 0 0 0 0 0
Olfr681 0 0 0 0 0 0
Olfr683 0 0 0 0 0 0
Olfr684 0 0 0 0 0 0
Olfr685 0 0 0 0 0 0
Olfr686 0 0 0 0 0 0
Olfr688 0 0 0 0 0 0
Olfr689 0 0 0 0 0 0
Olfr690 0 0 0 0 0 0
Olfr691 0 0 0 0 0 0
Olfr692 0 0 0 0 0 0
Fam160a2 1798 1838 2321 2426 1763 2615
Gm5901 0 0 0 0 0 0
Cnga4 1 0 0 1 0 0
Cckbr 0 0 0 0 0 0
Prkcdbp 0 0 0 0 1 0
Smpd1 917 924 1516 1823 864 1814
Apbb1 174 198 139 137 179 150
Hpx 0 0 1 3 2 1
Trim3 210 228 152 212 196 149
Arfip2 993 934 778 829 947 949
Timm10b 574 593 613 720 566 685
Rrp8 855 840 878 860 837 1029
Ilk 3344 3270 4184 4602 3159 4900
Taf10 1608 1939 1649 1961 1767 2037
Tpp1 2012 1970 1638 1706 2065 1956
Dchs1 4 0 0 0 0 0
Mrpl17 506 491 377 452 506 443
Gm15645 1 1 3 1 0 0
Gm4070 0 0 0 0 0 0
Gvin1 0 0 0 0 0 0
Gm18853 0 0 0 0 0 0
Gm17757 0 0 0 0 0 0
Gm8979 1 0 0 1 0 1
Gm8989 2 3 3 3 2 6
Gm4759 3544 2670 2830 2858 2941 3297
Olfr693 0 0 0 0 0 0
Olfr694 0 0 0 0 0 0
Olfr695 0 0 0 0 0 0
Olfr697 0 0 0 0 0 0
Olfr698 0 0 0 0 0 0
Olfr699 0 0 0 0 0 0
Olfr700 0 0 0 0 0 0
Olfr701 0 0 0 1 2 0
Olfr702 0 0 0 0 0 0
Olfr703 0 0 0 0 0 0
Olfr704 0 0 0 0 0 0
Olfr705 0 0 0 0 0 0
Olfr706 0 0 0 0 0 0
Olfr707 0 0 0 0 0 0
Olfr1532-ps1 0 0 0 0 0 0
Olfr710 0 0 0 0 0 0
Olfr6 0 0 0 0 0 0
Olfr711 0 0 0 0 0 0
Olfr2 0 0 0 0 0 0
Olfr713 0 0 0 0 0 0
Olfr714 0 0 0 0 0 0
Olfr17 0 0 0 0 0 0
Gm10081 0 0 0 0 0 0
Olfr715 0 0 0 0 0 0
Olfr716 0 0 0 0 0 0
Nlrp14 0 0 0 0 0 0
Rbmxl2 0 0 0 0 0 0
Mir1970 0 0 0 0 0 0
Syt9 0 1 0 0 0 0
Olfml1 0 0 0 0 0 0
Ppfibp2 27 27 99 87 29 94
Cyb5r2 0 0 2 0 0 0
Ovch2 0 0 0 0 0 0
Olfr467 0 0 0 0 0 0
Olfr469 0 0 0 0 0 0
Olfr470 0 0 0 0 0 0
Olfr472 0 0 0 0 0 0
Olfr473 0 0 0 0 0 0
Olfr474 0 0 0 0 0 0
Olfr476 0 0 0 0 0 0
Olfr477 0 0 0 0 0 0
Olfr478 0 0 0 0 0 0
Olfr479 0 0 0 0 0 0
Olfr480 0 0 0 0 0 0
Olfr481 0 0 0 0 0 0
Olfr482 0 0 0 0 0 0
Olfr483 0 0 0 0 0 0
Olfr484 0 0 0 0 0 0
Olfr485 0 0 0 0 0 0
Olfr486 0 0 0 0 0 0
Olfr487 0 0 0 0 0 0
Olfr488 0 0 0 0 0 0
Olfr490 0 0 0 0 0 0
Olfr491 0 0 0 0 0 0
Olfr492 0 0 0 0 0 0
Olfr493 0 0 0 0 0 0
Olfr494 0 0 0 0 0 0
Olfr495 0 0 0 0 0 0
Olfr497 0 0 0 0 0 0
Olfr498 0 0 0 0 0 0
Olfr502 0 0 0 0 0 0
Olfr503 0 0 0 0 0 0
Olfr504 0 0 0 0 0 0
Olfr506 0 0 0 0 0 0
Olfr507 0 0 0 0 0 0
Olfr508 0 0 0 0 0 0
Olfr509 0 0 0 0 0 0
Olfr510 0 0 0 0 0 0
Olfr512 0 0 0 0 0 0
Olfr513 0 0 0 0 0 0
Olfr514 0 0 0 0 0 0
Olfr516 0 0 0 0 0 0
Olfr517 0 0 0 0 0 0
Olfr518 0 0 0 0 0 0
Olfr519 0 0 0 0 0 0
Nlrp10 3 2 5 4 6 9
Eif3f 9405 9938 8878 9799 9104 10307
Tub 108 109 19 12 87 30
Ric3 16 9 0 0 18 4
Lmo1 0 1 12 10 1 23
Stk33 0 0 0 0 0 0
Trim66 6 7 4 5 4 3
Rpl27a 6350 6092 4752 5189 6339 5978
Snora3 61 63 41 33 50 51
St5 12 7 8 15 7 3
Akip1 319 277 296 326 288 393
BC051019 1 2 1 8 0 2
Ascl3 2 4 8 5 3 5
Tmem9b 1746 1532 1801 1975 1695 2037
Nrip3 7 13 9 7 4 14
Scube2 0 0 0 0 0 1
Dennd5a 2316 2225 3562 3957 2284 4225
Tmem41b 411 354 417 466 353 455
1600010M07Rik 1 2 15 9 0 10
Ipo7 3827 3244 3341 3291 3447 3853
Snora23 44 29 18 15 26 30
Zfp143 1285 1085 950 950 1166 1115
Wee1 484 451 399 478 415 539
Swap70 1143 933 1396 1473 996 1503
Sbf2 180 155 32 40 175 51
Adm 1 6 7 8 6 9
Ampd3 241 260 73 97 211 92
Rnf141 89 94 98 80 85 83
Lyve1 1 0 0 0 0 0
Mrvi1 47 51 66 57 44 58
Gm16336 0 0 0 0 0 0
Ctr9 1819 1625 1802 1887 1868 2063
Eif4g2 32457 27612 25754 26851 30469 30555
1700012D14Rik 27 26 4 9 21 14
Galnt18 2 3 3 0 5 0
Usp47 3878 3377 3152 3098 3689 3658
Dkk3 24 15 19 25 18 40
Mical2 431 406 424 397 431 446
Micalcl 10 5 5 4 9 7
Parva 0 0 0 0 0 0
Tead1 38 31 6 17 39 17
Rassf10 11 6 0 0 13 0
4930543E12Rik 7 3 0 0 3 0
Arntl 1286 1090 852 837 1204 955
Btbd10 892 697 842 786 818 994
Pth 0 0 0 0 0 0
Far1 3212 2548 2851 2650 2928 3308
Spon1 80 79 61 70 16 34
Rras2 1171 942 1864 1912 1061 2124
Copb1 4456 4012 3890 4192 4109 4692
Psma1 3102 2764 2972 3124 3045 3550
4933406I18Rik 13 9 32 26 8 23
Pde3b 2751 2277 3878 3779 2565 4699
Cyp2r1 20 20 26 18 20 27
Calca 11 10 9 8 9 10
Calcb 0 0 2 0 0 1
Insc 4 0 0 0 0 0
A730082K24Rik 0 0 1 0 0 0
Sox6 1 3 11 14 0 2
1700003G18Rik 2 0 0 0 0 0
1110004F10Rik 1700 1635 1377 1443 1669 1699
Plekha7 298 288 110 106 245 116
Rps13 4833 5320 4403 4645 5146 4960
Pik3c2a 2907 2209 1622 1438 2564 1721
Nucb2 136 108 129 141 133 140
Xylt1 579 573 332 342 584 323
Rps15a 13652 11068 8615 8431 11908 9982
Arl6ip1 8808 7837 7838 7940 8527 8975
Smg1 18319 15841 15086 14987 16819 16993
4930583K01Rik 0 0 0 1 0 1
Syt17 5 9 0 0 3 0
Itpripl2 1043 900 660 731 930 785
Coq7 115 141 174 163 130 196
Tmc7 1 1 0 4 0 0
Tmc5 0 0 0 0 0 0
Gde1 936 920 809 735 861 816
Ccp110 856 689 695 719 791 807
9030624J02Rik 2013 1948 1818 2120 1960 2199
2310008H09Rik 821 793 683 684 798 815
Iqck 1 0 3 0 3 1
Gprc5b 23 25 4 3 31 6
Gpr139 0 0 0 0 0 0
Gp2 4 2 9 3 4 6
Umod 0 0 0 0 0 0
Pdilt 0 0 0 0 0 2
Acsm5 0 0 0 0 0 0
Acsm2 0 0 0 0 0 0
Acsm1 0 0 0 0 0 0
Acsm4 1 0 1 1 0 0
Thumpd1 1925 1726 1478 1535 1751 1804
Acsm3 9 10 5 8 0 0
Eri2 508 421 489 450 452 600
2610020H08Rik 1212 1061 1179 1276 1102 1458
Dcun1d3 649 610 696 676 598 758
Lyrm1 129 141 91 87 91 145
Tmem159 121 104 61 72 109 89
Zp2 0 0 0 0 0 0
Anks4b 0 2 0 0 0 0
Crym 0 0 1 0 0 0
Abca14 0 0 0 0 1 0
Abca15 0 0 0 0 0 0
Abca16 0 0 0 0 0 0
E130201H02Rik 11 9 7 4 6 7
Uqcrc2 3739 3180 3339 3311 3422 3878
Pdzd9 5 5 10 4 0 4
BC030336 910 695 1206 1157 787 1368
Vwa3a 0 0 0 2 0 0
Eef2k 143 141 112 105 149 145
Polr3e 966 947 619 600 965 688
Cdr2 510 455 473 458 421 522
4933427G17Rik 2 3 1 2 4 0
Mettl9 700 580 457 434 662 549
Igsf6 78 57 93 101 31 69
Otoa 2 0 0 0 2 0
Hs3st2 2 3 1 5 0 1
Usp31 1267 1010 827 816 1197 984
Scnn1g 0 0 0 0 0 0
Scnn1b 0 0 0 0 0 0
Cog7 323 370 238 274 282 270
Mir1196 1 0 2 1 3 0
Gga2 215 201 244 247 192 276
Ears2 273 261 100 116 239 131
Ubfd1 1311 1207 1080 1069 1216 1196
Ndufab1 219 221 224 200 217 187
Palb2 272 266 281 286 249 333
Dctn5 2480 2360 2444 2568 2496 2846
Plk1 1489 1592 1942 2121 1562 2230
Ern2 0 0 0 2 0 0
Chp2 0 0 0 0 0 0
Prkcb 7195 6503 7014 7095 6829 7766
Cacng3 0 1 0 0 0 0
4930413G21Rik 287 376 181 193 5 5
Rbbp6 7509 6397 4358 4331 7023 5151
Tnrc6a 6785 6306 4649 4940 6920 5415
Slc5a11 10 13 18 5 7 19
Arhgap17 1478 1418 1627 1893 1511 1986
Lcmt1 492 396 453 538 449 545
Aqp8 0 0 0 0 0 0
Zkscan2 0 0 0 0 0 0
Hs3st4 0 0 0 0 0 0
3100003L05Rik 0 0 0 0 0 0
4933440M02Rik 0 3 20 10 2 14
4930571K23Rik 0 0 0 0 0 0
Kdm8 180 228 311 283 217 308
Nsmce1 864 716 488 521 697 548
Il4ra 7053 7073 2791 3043 7203 3248
Il21r 7883 7667 5340 5739 7731 6327
Gtf3c1 3510 3439 2913 3161 3428 3273
D430042O09Rik 652 625 537 637 616 673
Gsg1l 1 0 0 1 0 0
Xpo6 6333 6803 4804 5358 6557 5384
Sbk1 1372 1522 2438 2642 1304 2714
Lat 12228 12435 10333 11404 12738 12872
Spns1 1268 1401 1330 1434 1346 1445
Nfatc2ip 996 925 909 987 930 1014
Cd19 124 100 464 519 107 568
Rabep2 1448 1448 1739 1712 1436 1775
Atp2a1 92 69 111 123 21 73
Sh2b1 4582 4740 3600 4056 4410 4180
Tufm 1065 988 897 1016 1084 1062
Atxn2l 12430 13160 9649 10688 13024 11742
Eif3c 8103 7485 7709 8366 8120 9216
Cln3 2080 2150 2186 2400 2147 2528
Apobr 1349 1265 1901 2073 1240 2275
Il27 5 2 5 8 3 2
Nupr1 3 3 3 5 5 6
Ccdc101 554 541 566 563 524 629
Sult1a1 15 18 24 22 7 24
Slx1b 333 311 336 339 279 258
Bola2 753 784 802 892 741 902
Coro1a 34929 36676 38513 41909 33969 41703
Mapk3 1349 1415 1395 1613 1384 1654
Gdpd3 44 42 35 29 39 38
Ypel3 3618 3791 2624 2988 3247 2952
Tbx6 312 359 176 195 322 178
Ppp4c 4623 4828 4580 5276 4457 5315
Aldoa 11037 11656 10282 11456 11398 12059
Fam57b 0 0 0 0 0 0
4930451I11Rik 0 0 0 0 0 0
Doc2a 286 256 297 324 1 0
Ino80e 1048 1199 1038 1009 1409 1408
Hirip3 1073 978 758 863 1050 902
Taok2 4507 4613 3959 4188 4383 4506
Tmem219 390 409 415 419 412 438
Kctd13 456 520 237 293 478 345
Asphd1 12 2 1 3 0 0
Sez6l2 78 91 40 48 98 52
Cdipt 3938 4259 3200 3391 4157 3684
Mvp 1574 1506 1187 1211 1483 1341
Pagr1a 1687 1563 1328 1483 1721 1521
Prrt2 602 562 90 78 618 99
Maz 8065 8384 5416 6144 7832 6381
Kif22 1855 1780 2194 2404 1632 2525
Zg16 1 0 0 2 0 0
AI467606 3950 3941 2861 3180 3896 3376
Qprt 345 410 288 329 380 318
Spn 25491 22960 26496 28304 23840 31624
Cd2bp2 4214 3900 3281 3526 3864 3890
Tbc1d10b 2655 2647 2638 2669 2558 2798
Mylpf 195 196 205 208 88 138
Sept1 16393 15197 14720 16150 15174 17259
Gm4532 6 16 8 14 10 13
Zfp553 521 521 438 520 547 482
Zfp771 90 103 58 81 67 57
Dctpp1 395 450 456 490 439 522
Sephs2 1161 1136 1470 1466 1166 1717
Itgal 40882 40094 39224 42608 40400 45731
Zfp768 8 9 7 2 8 9
Zfp747 245 258 240 238 235 282
9130019O22Rik 64 69 84 85 95 93
E430018J23Rik 109 117 59 86 125 77
Zfp764 185 183 141 190 175 185
Zfp688 276 230 232 270 231 286
Zfp689 240 254 217 236 193 179
Prr14 4781 5010 4682 5109 4738 5265
Fbrs 4387 4691 3429 3829 4373 4112
1700008J07Rik 160 149 153 128 48 32
Snora30 9 6 5 11 6 7
Phkg2 1171 1127 1103 1203 2507 2637
Gm166 35 37 28 22 6 3
Rnf40 4685 4632 3388 3565 4605 3833
1700120K04Rik 9 11 7 11 0 2
Zfp629 25 40 33 47 14 30
Bcl7c 280 287 181 216 245 224
Mir762 0 0 0 0 0 0
Ctf1 0 0 0 0 1 0
Ctf2 0 0 0 0 0 0
Fbxl19 423 450 298 315 428 323
Orai3 504 539 519 634 559 641
Setd1a 3519 3586 2593 2898 3555 3182
Hsd3b7 83 94 105 100 63 107
Stx1b 0 0 0 0 0 1
Stx4a 2038 2073 1568 1705 1984 1889
Zfp668 511 600 568 590 443 452
Zfp646 3323 3361 2867 3137 3676 3666
Prss53 39 40 19 26 23 11
Vkorc1 158 231 110 121 186 144
Bckdk 740 804 629 704 766 745
Kat8 609 662 552 670 655 660
Prss8 4 0 0 0 0 0
Prss36 32 32 21 18 26 13
Fus 9878 8693 7354 7240 10144 8800
Pycard 3301 3012 5590 5616 3143 5913
Trim72 32 33 176 54 30 55
Itgam 879 867 6527 7178 842 7757
Itgax 859 873 16212 17569 890 18966
Itgad 317 293 215 198 312 213
4931431B13Rik 0 1 0 2 0 6
Cox6a2 20 34 65 71 11 58
9130023H24Rik 116 98 138 123 120 205
Armc5 1038 1169 1048 1174 1118 1320
Tgfb1i1 124 130 108 148 126 137
Slc5a2 5 2 2 0 1 0
BC017158 434 455 241 306 608 489
Mir3103 0 0 0 0 0 0
Rgs10 1759 1691 375 426 1632 507
Tial1 4154 3501 2878 2809 3920 3383
Bag3 794 756 483 579 728 581
Inpp5f 1866 1539 493 508 1534 407
Mcmbp 3204 3016 3001 3222 3012 3475
Sec23ip 2259 2180 2034 2125 2179 2414
Ppapdc1a 0 0 0 0 0 0
Wdr11 1110 1106 649 665 1074 751
Gm4265 0 0 0 0 0 0
Fgfr2 0 0 1 1 0 1
Ate1 1239 1015 891 883 1211 1014
Nsmce4a 2194 1840 1942 1860 1879 2351
Tacc2 463 445 124 122 470 161
Btbd16 12 24 5 14 32 7
Plekha1 1628 1454 691 843 1585 912
Htra1 2 0 1 0 2 0
Dmbt1 12 4 0 0 10 1
4933402N03Rik 0 0 0 0 0 0
1700029B22Rik 0 0 0 0 0 0
5430419D17Rik 0 0 0 0 0 0
Cuzd1 0 0 1 0 0 0
1700007K09Rik 5 1 3 2 5 1
Fam24a 3 0 0 0 0 0
2310057M21Rik 299 297 283 362 329 377
Pstk 452 438 467 483 396 506
Ikzf5 1338 1250 1218 1276 1374 1438
Acadsb 485 427 250 201 464 212
Hmx3 0 0 2 3 0 0
Hmx2 13 11 9 6 7 4
Bub3 2761 2748 2904 3016 2714 3260
Gpr26 0 0 0 0 0 0
Cpxm2 0 0 0 0 0 0
Chst15 87 104 73 78 83 75
Gm10584 2 3 2 10 3 0
Oat 1754 1664 1504 1404 1677 1626
Nkx1-2 0 0 0 0 0 0
Lhpp 72 70 56 55 77 42
Fam53b 4540 4445 3199 3437 4258 3778
Mettl10 565 434 409 393 497 412
Fam175b 983 836 812 840 894 1026
Zranb1 1223 1067 851 876 1191 1028
Ctbp2 14 9 31 43 5 32
4930483O08Rik 0 0 0 0 0 0
Tex36 0 0 0 0 0 0
2700050L05Rik 1229 1067 943 1022 1126 1013
Mmp21 0 0 0 0 0 0
Uros 373 344 251 281 341 237
Bccip 1414 1274 1138 1121 1415 1335
Dhx32 519 575 449 594 522 574
Fank1 0 0 0 0 0 0
Adam12 12 19 0 1 19 2
D7Ertd443e 0 0 1 0 0 0
Dock1 0 5 0 3 3 6
Fam196a 1 0 0 0 0 0
1700120G07Rik 1 0 0 0 0 0
Nps 0 0 0 0 0 0
Foxi2 0 0 0 0 0 0
Clrn3 0 0 0 0 0 0
Ptpre 1421 1302 1394 1584 1297 1850
Mir1962 0 0 0 0 0 0
5830432E09Rik 149 165 283 300 139 289
Mki67 26298 21914 28559 28890 24180 33952
C230079O03Rik 0 0 0 0 0 0
Gm6249 0 0 0 0 0 0
Mgmt 43 35 11 14 51 6
Ebf3 3 0 1 0 4 0
Gm10578 0 0 0 0 0 0
9430038I01Rik 144 147 135 168 165 173
Glrx3 132 110 125 107 99 138
Gm12669 0 0 0 0 0 0
Tcerg1l 0 0 0 0 0 1
Mapk1ip1 907 993 615 572 992 703
Ppp2r2d 1918 1652 1610 1655 1816 1879
Bnip3 53 39 31 36 51 29
Jakmip3 0 0 0 0 0 1
Dpysl4 1 2 4 0 0 0
Stk32c 196 202 410 424 223 465
Lrrc27 22 19 42 33 23 42
Pwwp2b 50 45 42 58 47 68
Inpp5a 241 239 102 106 278 141
Nkx6-2 0 0 0 0 0 0
E030019B06Rik 0 0 0 0 0 0
Gpr123 0 0 0 0 0 0
Kndc1 7 6 11 25 9 36
Utf1 88 80 84 94 78 111
Mir202 3 2 4 1 0 0
6430531B16Rik 14 19 27 36 3 15
Adam8 1588 1496 1477 1670 1429 1758
Tubgcp2 1116 1201 1187 1173 1158 1333
Zfp511 852 852 835 980 835 1045
Msx3 0 0 0 0 0 0
Caly 0 0 0 0 0 0
Prap1 0 0 0 0 0 0
Fuom 113 82 52 65 96 85
Echs1 582 567 606 638 551 645
Paox 72 78 68 60 64 79
Mtg1 238 256 244 296 261 271
Sprn 7 1 2 2 2 2
Olfr522 0 0 0 0 0 0
Olfr523 0 0 0 1 0 3
Olfr524 25 15 8 6 5 6
Cd163l1 447 408 208 278 389 297
